POS	iHS	pop	bigpop	gene	x
4021051	-0.441896	CHB	EAS	ADCY9	4021051
4021734	-0.549288	CHB	EAS	ADCY9	4021734
4022167	-1.39167	CHB	EAS	ADCY9	4022167
4022638	-0.450525	CHB	EAS	ADCY9	4022638
4022694	-0.646655	CHB	EAS	ADCY9	4022694
4022703	-0.628359	CHB	EAS	ADCY9	4022703
4023553	0.204465	CHB	EAS	ADCY9	4023553
4024128	-0.498591	CHB	EAS	ADCY9	4024128
4025385	-0.0215694	CHB	EAS	ADCY9	4025385
4026238	-0.953186	CHB	EAS	ADCY9	4026238
4027423	-0.183861	CHB	EAS	ADCY9	4027423
4027605	-0.189616	CHB	EAS	ADCY9	4027605
4027688	-0.188901	CHB	EAS	ADCY9	4027688
4027749	1.13295	CHB	EAS	ADCY9	4027749
4028060	1.15105	CHB	EAS	ADCY9	4028060
4028098	-0.837786	CHB	EAS	ADCY9	4028098
4028145	0.0320909	CHB	EAS	ADCY9	4028145
4028417	0.184235	CHB	EAS	ADCY9	4028417
4028866	0.183986	CHB	EAS	ADCY9	4028866
4028877	0.392468	CHB	EAS	ADCY9	4028877
4029577	-0.53087	CHB	EAS	ADCY9	4029577
4030795	-1.25889	CHB	EAS	ADCY9	4030795
4031348	0.155476	CHB	EAS	ADCY9	4031348
4031794	0.495718	CHB	EAS	ADCY9	4031794
4032021	-0.169132	CHB	EAS	ADCY9	4032021
4032489	0.489878	CHB	EAS	ADCY9	4032489
4032581	0.529938	CHB	EAS	ADCY9	4032581
4032716	0.529938	CHB	EAS	ADCY9	4032716
4032802	0.53874	CHB	EAS	ADCY9	4032802
4033012	-0.653882	CHB	EAS	ADCY9	4033012
4033097	-1.75772	CHB	EAS	ADCY9	4033097
4033436	-1.64324	CHB	EAS	ADCY9	4033436
4033522	0.62651	CHB	EAS	ADCY9	4033522
4033668	0.786358	CHB	EAS	ADCY9	4033668
4033987	0.81431	CHB	EAS	ADCY9	4033987
4034001	1.00597	CHB	EAS	ADCY9	4034001
4034067	-1.31197	CHB	EAS	ADCY9	4034067
4034641	-0.0169214	CHB	EAS	ADCY9	4034641
4035068	1.65375	CHB	EAS	ADCY9	4035068
4035166	1.01225	CHB	EAS	ADCY9	4035166
4035366	0.0496302	CHB	EAS	ADCY9	4035366
4035432	0.989667	CHB	EAS	ADCY9	4035432
4035499	0.0461804	CHB	EAS	ADCY9	4035499
4035583	0.158712	CHB	EAS	ADCY9	4035583
4035735	1.04053	CHB	EAS	ADCY9	4035735
4035897	-1.56494	CHB	EAS	ADCY9	4035897
4036067	-1.56494	CHB	EAS	ADCY9	4036067
4036155	1.02632	CHB	EAS	ADCY9	4036155
4036286	0.0909563	CHB	EAS	ADCY9	4036286
4036338	1.02082	CHB	EAS	ADCY9	4036338
4036608	0.0917651	CHB	EAS	ADCY9	4036608
4037394	1.16405	CHB	EAS	ADCY9	4037394
4037525	1.01845	CHB	EAS	ADCY9	4037525
4037918	0.340114	CHB	EAS	ADCY9	4037918
4038040	0.786133	CHB	EAS	ADCY9	4038040
4038359	0.246878	CHB	EAS	ADCY9	4038359
4038387	-1.47947	CHB	EAS	ADCY9	4038387
4038906	0.78637	CHB	EAS	ADCY9	4038906
4039351	0.682163	CHB	EAS	ADCY9	4039351
4039379	0.19984	CHB	EAS	ADCY9	4039379
4039383	-1.1301	CHB	EAS	ADCY9	4039383
4039593	0.276038	CHB	EAS	ADCY9	4039593
4039968	1.57242	CHB	EAS	ADCY9	4039968
4040219	0.622527	CHB	EAS	ADCY9	4040219
4040360	-1.56195	CHB	EAS	ADCY9	4040360
4041332	0.671514	CHB	EAS	ADCY9	4041332
4041760	1.22681	CHB	EAS	ADCY9	4041760
4041995	0.357321	CHB	EAS	ADCY9	4041995
4042449	1.11501	CHB	EAS	ADCY9	4042449
4042470	1.39086	CHB	EAS	ADCY9	4042470
4042810	0.501216	CHB	EAS	ADCY9	4042810
4043175	-0.876008	CHB	EAS	ADCY9	4043175
4043241	0.367616	CHB	EAS	ADCY9	4043241
4043980	-0.167287	CHB	EAS	ADCY9	4043980
4045272	-0.725535	CHB	EAS	ADCY9	4045272
4045367	1.24211	CHB	EAS	ADCY9	4045367
4046952	0.68235	CHB	EAS	ADCY9	4046952
4047118	-0.474425	CHB	EAS	ADCY9	4047118
4047217	1.31611	CHB	EAS	ADCY9	4047217
4047746	-0.613058	CHB	EAS	ADCY9	4047746
4048020	1.12966	CHB	EAS	ADCY9	4048020
4048218	-0.0080228	CHB	EAS	ADCY9	4048218
4048602	-0.761421	CHB	EAS	ADCY9	4048602
4048634	0.845599	CHB	EAS	ADCY9	4048634
4049365	-1.25237	CHB	EAS	ADCY9	4049365
4049439	-1.16016	CHB	EAS	ADCY9	4049439
4049840	0.944607	CHB	EAS	ADCY9	4049840
4050383	-0.222735	CHB	EAS	ADCY9	4050383
4051261	1.38034	CHB	EAS	ADCY9	4051261
4051513	1.29583	CHB	EAS	ADCY9	4051513
4052345	0.0989531	CHB	EAS	ADCY9	4052345
4052486	-0.634008	CHB	EAS	ADCY9	4052486
4052717	0.761861	CHB	EAS	ADCY9	4052717
4053570	0.754768	CHB	EAS	ADCY9	4053570
4054690	1.25182	CHB	EAS	ADCY9	4054690
4055431	-1.04178	CHB	EAS	ADCY9	4055431
4055486	0.169565	CHB	EAS	ADCY9	4055486
4056927	-0.245778	CHB	EAS	ADCY9	4056927
4057133	0.929826	CHB	EAS	ADCY9	4057133
4057603	0.259747	CHB	EAS	ADCY9	4057603
4057637	-0.334351	CHB	EAS	ADCY9	4057637
4057707	0.260608	CHB	EAS	ADCY9	4057707
4057895	1.21139	CHB	EAS	ADCY9	4057895
4058769	-0.821983	CHB	EAS	ADCY9	4058769
4059439	-0.389803	CHB	EAS	ADCY9	4059439
4060301	-0.950892	CHB	EAS	ADCY9	4060301
4060335	1.09128	CHB	EAS	ADCY9	4060335
4060661	1.04337	CHB	EAS	ADCY9	4060661
4060980	1.04337	CHB	EAS	ADCY9	4060980
4061616	-0.950559	CHB	EAS	ADCY9	4061616
4062436	-0.457457	CHB	EAS	ADCY9	4062436
4062592	-0.457457	CHB	EAS	ADCY9	4062592
4063551	-0.155176	CHB	EAS	ADCY9	4063551
4064326	0.870037	CHB	EAS	ADCY9	4064326
4064368	0.740251	CHB	EAS	ADCY9	4064368
4064798	0.817905	CHB	EAS	ADCY9	4064798
4064996	-0.925138	CHB	EAS	ADCY9	4064996
4065065	1.45533	CHB	EAS	ADCY9	4065065
4065412	-0.374031	CHB	EAS	ADCY9	4065412
4065495	0.749571	CHB	EAS	ADCY9	4065495
4065583	-0.392417	CHB	EAS	ADCY9	4065583
4065677	0.654205	CHB	EAS	ADCY9	4065677
4065736	2.0449	CHB	EAS	ADCY9	4065736
4065992	0.71295	CHB	EAS	ADCY9	4065992
4066061	-1.46098	CHB	EAS	ADCY9	4066061
4066191	-0.375967	CHB	EAS	ADCY9	4066191
4066435	-0.134849	CHB	EAS	ADCY9	4066435
4067078	0.780322	CHB	EAS	ADCY9	4067078
4067079	0.780322	CHB	EAS	ADCY9	4067079
4067080	0.780322	CHB	EAS	ADCY9	4067080
4067517	0.68974	CHB	EAS	ADCY9	4067517
4067518	0.68974	CHB	EAS	ADCY9	4067518
4067519	0.68974	CHB	EAS	ADCY9	4067519
4067528	0.755659	CHB	EAS	ADCY9	4067528
4068237	-1.25518	CHB	EAS	ADCY9	4068237
4068342	0.815559	CHB	EAS	ADCY9	4068342
4068374	-0.069529	CHB	EAS	ADCY9	4068374
4068563	-0.0695558	CHB	EAS	ADCY9	4068563
4069844	0.844748	CHB	EAS	ADCY9	4069844
4069987	-0.417132	CHB	EAS	ADCY9	4069987
4070085	1.19892	CHB	EAS	ADCY9	4070085
4070333	-1.29843	CHB	EAS	ADCY9	4070333
4070433	-1.09931	CHB	EAS	ADCY9	4070433
4071929	0.953397	CHB	EAS	ADCY9	4071929
4073152	0.644748	CHB	EAS	ADCY9	4073152
4074304	-0.333493	CHB	EAS	ADCY9	4074304
4074908	-0.0515201	CHB	EAS	ADCY9	4074908
4075152	0.624955	CHB	EAS	ADCY9	4075152
4076094	-1.19041	CHB	EAS	ADCY9	4076094
4076136	0.369077	CHB	EAS	ADCY9	4076136
4076596	0.905117	CHB	EAS	ADCY9	4076596
4076752	-0.0352545	CHB	EAS	ADCY9	4076752
4077178	1.20354	CHB	EAS	ADCY9	4077178
4077442	1.49491	CHB	EAS	ADCY9	4077442
4077818	0.466708	CHB	EAS	ADCY9	4077818
4078173	1.33489	CHB	EAS	ADCY9	4078173
4078513	0.580811	CHB	EAS	ADCY9	4078513
4078744	-0.0970198	CHB	EAS	ADCY9	4078744
4082309	0.52381	CHB	EAS	ADCY9	4082309
4083361	0.529144	CHB	EAS	ADCY9	4083361
4084496	0.254574	CHB	EAS	ADCY9	4084496
4086861	0.809389	CHB	EAS	ADCY9	4086861
4087976	0.810423	CHB	EAS	ADCY9	4087976
4088191	0.307683	CHB	EAS	ADCY9	4088191
4089074	0.00426774	CHB	EAS	ADCY9	4089074
4089231	0.0622736	CHB	EAS	ADCY9	4089231
4091808	-0.451197	CHB	EAS	ADCY9	4091808
4092145	-0.798285	CHB	EAS	ADCY9	4092145
4092146	-0.241672	CHB	EAS	ADCY9	4092146
4093048	0.534242	CHB	EAS	ADCY9	4093048
4093287	-0.0872097	CHB	EAS	ADCY9	4093287
4093584	-0.511711	CHB	EAS	ADCY9	4093584
4094328	-0.529254	CHB	EAS	ADCY9	4094328
4094479	0.535207	CHB	EAS	ADCY9	4094479
4094794	-0.638425	CHB	EAS	ADCY9	4094794
4095732	-0.849615	CHB	EAS	ADCY9	4095732
4095821	-0.214208	CHB	EAS	ADCY9	4095821
4095822	-0.214208	CHB	EAS	ADCY9	4095822
4096511	0.0617724	CHB	EAS	ADCY9	4096511
4097222	0.421529	CHB	EAS	ADCY9	4097222
4099001	0.181	CHB	EAS	ADCY9	4099001
4100900	0.464988	CHB	EAS	ADCY9	4100900
4102689	-0.445487	CHB	EAS	ADCY9	4102689
4103871	0.0386814	CHB	EAS	ADCY9	4103871
4104299	0.0390134	CHB	EAS	ADCY9	4104299
4104512	-0.348992	CHB	EAS	ADCY9	4104512
4104586	0.0837559	CHB	EAS	ADCY9	4104586
4106786	-0.159917	CHB	EAS	ADCY9	4106786
4106788	-0.0449411	CHB	EAS	ADCY9	4106788
4106789	0.901219	CHB	EAS	ADCY9	4106789
4107142	-0.254319	CHB	EAS	ADCY9	4107142
4107990	-0.259303	CHB	EAS	ADCY9	4107990
4108115	0.444176	CHB	EAS	ADCY9	4108115
4108528	-0.133342	CHB	EAS	ADCY9	4108528
4108907	0.0363674	CHB	EAS	ADCY9	4108907
4109409	0.0363674	CHB	EAS	ADCY9	4109409
4109534	0.594074	CHB	EAS	ADCY9	4109534
4109594	-0.35766	CHB	EAS	ADCY9	4109594
4109664	-0.35766	CHB	EAS	ADCY9	4109664
4110036	-0.0771116	CHB	EAS	ADCY9	4110036
4110193	0.691063	CHB	EAS	ADCY9	4110193
4111525	0.0739347	CHB	EAS	ADCY9	4111525
4113236	-0.309622	CHB	EAS	ADCY9	4113236
4114709	-0.26291	CHB	EAS	ADCY9	4114709
4115028	-0.456687	CHB	EAS	ADCY9	4115028
4115493	0.690858	CHB	EAS	ADCY9	4115493
4118391	0.973549	CHB	EAS	ADCY9	4118391
4118462	0.973549	CHB	EAS	ADCY9	4118462
4118690	-0.98672	CHB	EAS	ADCY9	4118690
4118878	1.02051	CHB	EAS	ADCY9	4118878
4119173	-2.3232	CHB	EAS	ADCY9	4119173
4120076	0.0798192	CHB	EAS	ADCY9	4120076
4120121	-0.933181	CHB	EAS	ADCY9	4120121
4120857	-1.21986	CHB	EAS	ADCY9	4120857
4121921	0.470223	CHB	EAS	ADCY9	4121921
4122223	0.465054	CHB	EAS	ADCY9	4122223
4122923	-1.21919	CHB	EAS	ADCY9	4122923
4123323	1.14176	CHB	EAS	ADCY9	4123323
4123420	1.14176	CHB	EAS	ADCY9	4123420
4123633	1.14176	CHB	EAS	ADCY9	4123633
4124107	1.14176	CHB	EAS	ADCY9	4124107
4124108	2.10304	CHB	EAS	ADCY9	4124108
4124300	1.15228	CHB	EAS	ADCY9	4124300
4124590	-0.932043	CHB	EAS	ADCY9	4124590
4126201	-0.952097	CHB	EAS	ADCY9	4126201
4126202	-1.25923	CHB	EAS	ADCY9	4126202
4126531	0.983463	CHB	EAS	ADCY9	4126531
4126976	-0.277678	CHB	EAS	ADCY9	4126976
4127276	-0.277678	CHB	EAS	ADCY9	4127276
4128516	-0.273576	CHB	EAS	ADCY9	4128516
4128563	-1.22739	CHB	EAS	ADCY9	4128563
4128581	0.00251717	CHB	EAS	ADCY9	4128581
4128631	0.00251717	CHB	EAS	ADCY9	4128631
4128641	-1.43547	CHB	EAS	ADCY9	4128641
4128843	0.716045	CHB	EAS	ADCY9	4128843
4128953	-1.41028	CHB	EAS	ADCY9	4128953
4129915	-0.00453657	CHB	EAS	ADCY9	4129915
4130204	-0.0796849	CHB	EAS	ADCY9	4130204
4130444	-0.419778	CHB	EAS	ADCY9	4130444
4130869	-1.18929	CHB	EAS	ADCY9	4130869
4131838	0.707275	CHB	EAS	ADCY9	4131838
4131883	0.215091	CHB	EAS	ADCY9	4131883
4131898	-0.11561	CHB	EAS	ADCY9	4131898
4132684	-1.2423	CHB	EAS	ADCY9	4132684
4132777	-0.848902	CHB	EAS	ADCY9	4132777
4133013	1.00832	CHB	EAS	ADCY9	4133013
4133033	-0.483543	CHB	EAS	ADCY9	4133033
4133076	1.08434	CHB	EAS	ADCY9	4133076
4134162	1.08434	CHB	EAS	ADCY9	4134162
4134199	-1.91614	CHB	EAS	ADCY9	4134199
4134246	0.877777	CHB	EAS	ADCY9	4134246
4134680	-1.49306	CHB	EAS	ADCY9	4134680
4135260	-1.02743	CHB	EAS	ADCY9	4135260
4135294	1.68177	CHB	EAS	ADCY9	4135294
4135350	-1.02655	CHB	EAS	ADCY9	4135350
4135418	-1.02655	CHB	EAS	ADCY9	4135418
4135562	-1.20519	CHB	EAS	ADCY9	4135562
4135758	-0.900665	CHB	EAS	ADCY9	4135758
4135789	-1.51487	CHB	EAS	ADCY9	4135789
4135898	-1.38928	CHB	EAS	ADCY9	4135898
4136157	-1.07924	CHB	EAS	ADCY9	4136157
4136418	-1.08177	CHB	EAS	ADCY9	4136418
4136727	-1.26007	CHB	EAS	ADCY9	4136727
4136871	1.47604	CHB	EAS	ADCY9	4136871
4137262	1.46144	CHB	EAS	ADCY9	4137262
4137771	-1.47148	CHB	EAS	ADCY9	4137771
4137856	0.478499	CHB	EAS	ADCY9	4137856
4138378	-0.922664	CHB	EAS	ADCY9	4138378
4140038	-1.56474	CHB	EAS	ADCY9	4140038
4140298	-1.19419	CHB	EAS	ADCY9	4140298
4141127	-1.21035	CHB	EAS	ADCY9	4141127
4141233	-1.67494	CHB	EAS	ADCY9	4141233
4141277	1.64448	CHB	EAS	ADCY9	4141277
4141728	-1.63363	CHB	EAS	ADCY9	4141728
4144432	-1.31709	CHB	EAS	ADCY9	4144432
4144956	-1.06148	CHB	EAS	ADCY9	4144956
4145164	-1.4447	CHB	EAS	ADCY9	4145164
4145393	-1.7487	CHB	EAS	ADCY9	4145393
4146101	-1.54075	CHB	EAS	ADCY9	4146101
4146695	-1.0535	CHB	EAS	ADCY9	4146695
4147394	-1.46899	CHB	EAS	ADCY9	4147394
4147523	-1.46904	CHB	EAS	ADCY9	4147523
4147630	-1.46904	CHB	EAS	ADCY9	4147630
4148297	-1.5057	CHB	EAS	ADCY9	4148297
4148407	-0.976027	CHB	EAS	ADCY9	4148407
4148434	-1.20227	CHB	EAS	ADCY9	4148434
4148478	0.973425	CHB	EAS	ADCY9	4148478
4148689	-1.19272	CHB	EAS	ADCY9	4148689
4149095	0.769659	CHB	EAS	ADCY9	4149095
4149175	-1.18506	CHB	EAS	ADCY9	4149175
4149324	-0.132265	CHB	EAS	ADCY9	4149324
4150427	0.802802	CHB	EAS	ADCY9	4150427
4150448	-1.44525	CHB	EAS	ADCY9	4150448
4150530	-1.59255	CHB	EAS	ADCY9	4150530
4150690	-1.70594	CHB	EAS	ADCY9	4150690
4151587	-1.08566	CHB	EAS	ADCY9	4151587
4151597	0.806361	CHB	EAS	ADCY9	4151597
4152190	-1.04619	CHB	EAS	ADCY9	4152190
4152718	-1.435	CHB	EAS	ADCY9	4152718
4153206	-1.724	CHB	EAS	ADCY9	4153206
4153524	-1.41357	CHB	EAS	ADCY9	4153524
4153808	-1.63746	CHB	EAS	ADCY9	4153808
4154338	-1.31734	CHB	EAS	ADCY9	4154338
4154536	-0.81596	CHB	EAS	ADCY9	4154536
4154551	0.253713	CHB	EAS	ADCY9	4154551
4154851	-1.62489	CHB	EAS	ADCY9	4154851
4154914	-1.30529	CHB	EAS	ADCY9	4154914
4155082	1.45553	CHB	EAS	ADCY9	4155082
4155419	1.50498	CHB	EAS	ADCY9	4155419
4155538	0.662203	CHB	EAS	ADCY9	4155538
4155599	0.95663	CHB	EAS	ADCY9	4155599
4155763	-1.43654	CHB	EAS	ADCY9	4155763
4156423	0.760167	CHB	EAS	ADCY9	4156423
4156602	-1.21931	CHB	EAS	ADCY9	4156602
4156857	1.63444	CHB	EAS	ADCY9	4156857
4157696	-0.311386	CHB	EAS	ADCY9	4157696
4157869	0.762503	CHB	EAS	ADCY9	4157869
4160316	-1.83362	CHB	EAS	ADCY9	4160316
4160370	1.01721	CHB	EAS	ADCY9	4160370
4161793	2.14134	CHB	EAS	ADCY9	4161793
4162760	-0.21612	CHB	EAS	ADCY9	4162760
4164364	-0.57743	CHB	EAS	ADCY9	4164364
4013144	-0.272182	JPT	EAS	ADCY9	4013144
4013467	-0.547222	JPT	EAS	ADCY9	4013467
4014141	-0.608089	JPT	EAS	ADCY9	4014141
4014245	-0.374371	JPT	EAS	ADCY9	4014245
4014770	-0.587201	JPT	EAS	ADCY9	4014770
4014964	-0.392988	JPT	EAS	ADCY9	4014964
4014982	0.977302	JPT	EAS	ADCY9	4014982
4015046	-0.542762	JPT	EAS	ADCY9	4015046
4015313	0.244616	JPT	EAS	ADCY9	4015313
4015316	0.414536	JPT	EAS	ADCY9	4015316
4015729	1.26901	JPT	EAS	ADCY9	4015729
4016676	-0.240068	JPT	EAS	ADCY9	4016676
4016943	0.673085	JPT	EAS	ADCY9	4016943
4017270	-0.331945	JPT	EAS	ADCY9	4017270
4017278	-0.331945	JPT	EAS	ADCY9	4017278
4017534	-0.326416	JPT	EAS	ADCY9	4017534
4017685	0.655286	JPT	EAS	ADCY9	4017685
4018425	-0.419458	JPT	EAS	ADCY9	4018425
4019350	0.0955797	JPT	EAS	ADCY9	4019350
4019530	-0.359804	JPT	EAS	ADCY9	4019530
4020391	-0.404444	JPT	EAS	ADCY9	4020391
4020732	1.05733	JPT	EAS	ADCY9	4020732
4021051	-0.22597	JPT	EAS	ADCY9	4021051
4021734	-0.237007	JPT	EAS	ADCY9	4021734
4022167	-0.404902	JPT	EAS	ADCY9	4022167
4022638	0.0762628	JPT	EAS	ADCY9	4022638
4022694	-1.17547	JPT	EAS	ADCY9	4022694
4022703	0.151414	JPT	EAS	ADCY9	4022703
4023553	-0.173655	JPT	EAS	ADCY9	4023553
4024128	-0.460626	JPT	EAS	ADCY9	4024128
4025385	-0.135458	JPT	EAS	ADCY9	4025385
4026238	-0.457557	JPT	EAS	ADCY9	4026238
4027423	-0.286135	JPT	EAS	ADCY9	4027423
4027605	-0.286135	JPT	EAS	ADCY9	4027605
4027688	-0.286135	JPT	EAS	ADCY9	4027688
4027749	0.879562	JPT	EAS	ADCY9	4027749
4028060	0.867887	JPT	EAS	ADCY9	4028060
4028145	0.181888	JPT	EAS	ADCY9	4028145
4028417	-0.0286809	JPT	EAS	ADCY9	4028417
4028866	-0.200275	JPT	EAS	ADCY9	4028866
4028877	0.881547	JPT	EAS	ADCY9	4028877
4029577	-0.333157	JPT	EAS	ADCY9	4029577
4030795	-0.750562	JPT	EAS	ADCY9	4030795
4031348	0.535702	JPT	EAS	ADCY9	4031348
4031794	0.149585	JPT	EAS	ADCY9	4031794
4032021	-0.488283	JPT	EAS	ADCY9	4032021
4032489	0.149768	JPT	EAS	ADCY9	4032489
4032581	0.199169	JPT	EAS	ADCY9	4032581
4032716	0.199169	JPT	EAS	ADCY9	4032716
4032802	0.600172	JPT	EAS	ADCY9	4032802
4033012	-0.0810751	JPT	EAS	ADCY9	4033012
4033097	-0.410133	JPT	EAS	ADCY9	4033097
4033436	-0.762719	JPT	EAS	ADCY9	4033436
4033522	0.785335	JPT	EAS	ADCY9	4033522
4033668	0.515305	JPT	EAS	ADCY9	4033668
4033987	0.340675	JPT	EAS	ADCY9	4033987
4034001	0.802111	JPT	EAS	ADCY9	4034001
4034067	-0.443131	JPT	EAS	ADCY9	4034067
4034641	-0.430111	JPT	EAS	ADCY9	4034641
4035068	0.887899	JPT	EAS	ADCY9	4035068
4035166	0.0905096	JPT	EAS	ADCY9	4035166
4035366	0.111511	JPT	EAS	ADCY9	4035366
4035432	0.105065	JPT	EAS	ADCY9	4035432
4035499	0.109829	JPT	EAS	ADCY9	4035499
4035583	0.109829	JPT	EAS	ADCY9	4035583
4035735	0.0103907	JPT	EAS	ADCY9	4035735
4035897	-1.03707	JPT	EAS	ADCY9	4035897
4036067	-1.03707	JPT	EAS	ADCY9	4036067
4036155	-0.0169411	JPT	EAS	ADCY9	4036155
4036286	0.061595	JPT	EAS	ADCY9	4036286
4036338	-0.0331478	JPT	EAS	ADCY9	4036338
4036608	0.0935666	JPT	EAS	ADCY9	4036608
4037394	0.334396	JPT	EAS	ADCY9	4037394
4037525	-0.0247936	JPT	EAS	ADCY9	4037525
4037568	0.284894	JPT	EAS	ADCY9	4037568
4037918	-0.343912	JPT	EAS	ADCY9	4037918
4038040	0.0131045	JPT	EAS	ADCY9	4038040
4038359	-0.248943	JPT	EAS	ADCY9	4038359
4038387	-0.875099	JPT	EAS	ADCY9	4038387
4038906	-0.135906	JPT	EAS	ADCY9	4038906
4039351	-0.135906	JPT	EAS	ADCY9	4039351
4039379	-0.227372	JPT	EAS	ADCY9	4039379
4039383	-0.459054	JPT	EAS	ADCY9	4039383
4039593	-0.221965	JPT	EAS	ADCY9	4039593
4039968	0.980842	JPT	EAS	ADCY9	4039968
4040219	-0.027268	JPT	EAS	ADCY9	4040219
4040360	-0.950521	JPT	EAS	ADCY9	4040360
4041332	-0.619321	JPT	EAS	ADCY9	4041332
4041760	0.721104	JPT	EAS	ADCY9	4041760
4041995	-0.144571	JPT	EAS	ADCY9	4041995
4042449	0.729945	JPT	EAS	ADCY9	4042449
4042470	0.824113	JPT	EAS	ADCY9	4042470
4042810	0.0311528	JPT	EAS	ADCY9	4042810
4043175	-0.623607	JPT	EAS	ADCY9	4043175
4043241	-0.33551	JPT	EAS	ADCY9	4043241
4043980	-0.0238804	JPT	EAS	ADCY9	4043980
4045272	-0.244481	JPT	EAS	ADCY9	4045272
4045367	0.728455	JPT	EAS	ADCY9	4045367
4045499	0.998891	JPT	EAS	ADCY9	4045499
4046952	0.660348	JPT	EAS	ADCY9	4046952
4047118	-0.368492	JPT	EAS	ADCY9	4047118
4047746	-0.387735	JPT	EAS	ADCY9	4047746
4048218	0.168325	JPT	EAS	ADCY9	4048218
4048602	-0.680131	JPT	EAS	ADCY9	4048602
4049095	0.423217	JPT	EAS	ADCY9	4049095
4049365	-0.562117	JPT	EAS	ADCY9	4049365
4049439	-0.812875	JPT	EAS	ADCY9	4049439
4050383	-0.0266579	JPT	EAS	ADCY9	4050383
4051261	1.18711	JPT	EAS	ADCY9	4051261
4051513	1.18711	JPT	EAS	ADCY9	4051513
4052345	0.153279	JPT	EAS	ADCY9	4052345
4055431	-0.510992	JPT	EAS	ADCY9	4055431
4055486	-0.00623183	JPT	EAS	ADCY9	4055486
4056927	-0.0352602	JPT	EAS	ADCY9	4056927
4057603	0.214947	JPT	EAS	ADCY9	4057603
4057707	0.160318	JPT	EAS	ADCY9	4057707
4057895	0.709243	JPT	EAS	ADCY9	4057895
4058769	-0.541388	JPT	EAS	ADCY9	4058769
4059439	-0.381749	JPT	EAS	ADCY9	4059439
4060301	-0.490907	JPT	EAS	ADCY9	4060301
4060661	1.09042	JPT	EAS	ADCY9	4060661
4060980	1.09042	JPT	EAS	ADCY9	4060980
4061616	-0.547882	JPT	EAS	ADCY9	4061616
4062436	-0.468012	JPT	EAS	ADCY9	4062436
4062592	-0.463467	JPT	EAS	ADCY9	4062592
4063551	0.0317276	JPT	EAS	ADCY9	4063551
4064326	0.715005	JPT	EAS	ADCY9	4064326
4064996	-0.638088	JPT	EAS	ADCY9	4064996
4065065	0.75874	JPT	EAS	ADCY9	4065065
4065412	0.11022	JPT	EAS	ADCY9	4065412
4065583	-0.525171	JPT	EAS	ADCY9	4065583
4065677	0.478992	JPT	EAS	ADCY9	4065677
4065736	1.52101	JPT	EAS	ADCY9	4065736
4065992	0.52033	JPT	EAS	ADCY9	4065992
4066061	-1.06814	JPT	EAS	ADCY9	4066061
4066191	0.131318	JPT	EAS	ADCY9	4066191
4066435	0.0871224	JPT	EAS	ADCY9	4066435
4067078	0.834322	JPT	EAS	ADCY9	4067078
4067079	0.834322	JPT	EAS	ADCY9	4067079
4067080	0.834322	JPT	EAS	ADCY9	4067080
4067517	1.00064	JPT	EAS	ADCY9	4067517
4067518	1.00064	JPT	EAS	ADCY9	4067518
4067519	1.00064	JPT	EAS	ADCY9	4067519
4067528	0.906784	JPT	EAS	ADCY9	4067528
4068237	-0.708526	JPT	EAS	ADCY9	4068237
4068374	0.139163	JPT	EAS	ADCY9	4068374
4068563	0.139163	JPT	EAS	ADCY9	4068563
4069987	0.00528725	JPT	EAS	ADCY9	4069987
4070333	-1.21026	JPT	EAS	ADCY9	4070333
4070433	-0.846273	JPT	EAS	ADCY9	4070433
4071929	0.481262	JPT	EAS	ADCY9	4071929
4073152	0.549556	JPT	EAS	ADCY9	4073152
4074304	0.180089	JPT	EAS	ADCY9	4074304
4074908	0.0951385	JPT	EAS	ADCY9	4074908
4075152	0.588598	JPT	EAS	ADCY9	4075152
4076094	-0.746912	JPT	EAS	ADCY9	4076094
4076136	0.442435	JPT	EAS	ADCY9	4076136
4076596	0.726065	JPT	EAS	ADCY9	4076596
4076752	0.0863344	JPT	EAS	ADCY9	4076752
4077178	1.01916	JPT	EAS	ADCY9	4077178
4077442	1.60829	JPT	EAS	ADCY9	4077442
4077818	0.23939	JPT	EAS	ADCY9	4077818
4078513	0.820499	JPT	EAS	ADCY9	4078513
4078744	-0.477239	JPT	EAS	ADCY9	4078744
4086861	1.00015	JPT	EAS	ADCY9	4086861
4087976	1.07325	JPT	EAS	ADCY9	4087976
4091808	0.780935	JPT	EAS	ADCY9	4091808
4092145	0.0919649	JPT	EAS	ADCY9	4092145
4093287	-1.10855	JPT	EAS	ADCY9	4093287
4094328	0.216863	JPT	EAS	ADCY9	4094328
4094479	-0.0833574	JPT	EAS	ADCY9	4094479
4094794	0.14401	JPT	EAS	ADCY9	4094794
4094924	0.296313	JPT	EAS	ADCY9	4094924
4095732	-0.207227	JPT	EAS	ADCY9	4095732
4095821	0.818547	JPT	EAS	ADCY9	4095821
4095822	0.818547	JPT	EAS	ADCY9	4095822
4096511	-0.503046	JPT	EAS	ADCY9	4096511
4100900	0.588505	JPT	EAS	ADCY9	4100900
4103871	-0.807344	JPT	EAS	ADCY9	4103871
4104299	-0.792411	JPT	EAS	ADCY9	4104299
4104512	0.295836	JPT	EAS	ADCY9	4104512
4104586	-0.218862	JPT	EAS	ADCY9	4104586
4106786	-1.04511	JPT	EAS	ADCY9	4106786
4106788	-0.244185	JPT	EAS	ADCY9	4106788
